Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time
994.975,292.961,997.974,436.666,831.426,471.575,812.775,715.698,936.290,741.534,1160.333,409.613,1272.025,613.656,1327.892,854.889,1046.287,792.769,952.536,809.278,743.540,971.382,1032.078,,1141.274,775.384,1487.844,812.412,,,954.282,254.706,1024.773,260.894,903.959,265.568,1071.457,266.410,,,,,,,1256.807,,1141.592,,,,423,17.766
994.098,293.750,997.592,436.887,831.063,472.662,812.913,715.694,939.287,742.187,1160.094,409.613,1271.872,613.117,1327.893,855.190,1046.736,791.320,953.171,808.660,743.689,972.056,1046.852,,1142.797,773.311,1480.977,812.399,,,954.334,256.002,1024.757,262.795,903.489,265.390,1070.755,267.063,,,,,,,1258.799,,1142.192,,,,424,17.808
993.363,294.448,997.041,437.240,830.495,473.197,812.924,715.672,941.795,744.090,1160.107,409.613,1271.783,612.730,1327.902,854.950,1048.858,789.687,954.644,808.388,743.536,972.125,1074.807,,1145.968,771.633,1474.110,812.385,,,953.733,257.112,1024.507,264.071,903.210,265.209,1069.956,268.126,,,,,,,1260.792,,1142.791,,,,425,17.850
992.173,295.040,996.434,437.800,829.676,474.329,812.946,715.792,943.721,747.967,1160.133,409.597,1271.305,612.676,1327.911,855.304,1050.887,790.962,956.096,809.468,743.255,971.785,1111.476,,1149.306,772.607,1467.243,812.372,,,953.021,258.416,1023.681,264.410,902.420,265.256,1069.250,268.385,,,,,,,1262.784,,1143.391,,,,426,17.892
990.295,294.980,995.758,437.886,828.453,474.952,812.964,715.573,945.433,752.095,1159.894,409.575,1270.044,612.184,1327.921,855.632,1052.028,793.438,956.759,810.935,742.363,971.778,1142.001,,1152.684,775.433,1460.376,812.358,,,952.220,259.629,1022.896,264.730,901.428,265.773,1068.787,268.451,,,,,,,1264.776,,1143.991,,,,427,17.934
988.152,294.724,995.594,438.371,827.531,475.914,812.975,715.422,945.988,755.071,1158.926,409.558,1269.565,612.044,1327.925,856.117,1052.517,795.567,956.305,811.922,742.043,971.249,1183.856,,1154.606,777.804,1453.509,812.345,,,951.518,260.502,1022.204,265.246,900.717,266.062,1068.517,268.019,,,,,,,1266.768,,1144.590,,,,428,17.976
985.914,294.670,995.572,439.056,827.649,476.829,812.965,715.567,947.520,756.022,1158.356,409.560,1269.803,612.607,1327.916,856.858,1052.782,796.300,956.382,812.613,742.528,970.153,1208.632,,1154.643,779.692,1446.641,812.331,,,951.060,261.476,1021.744,265.851,899.891,266.438,1068.868,267.532,,,,,,,1268.760,,1145.190,,,,429,18.018
984.446,295.269,995.378,440.023,827.671,477.973,812.939,716.042,947.883,754.208,1157.802,409.567,1269.620,612.942,1327.900,856.899,1051.161,797.051,954.663,813.436,742.275,971.150,1201.514,,1152.250,780.005,1439.774,812.318,,,950.914,262.409,1021.605,266.619,899.338,266.512,1069.223,267.379,,,,,,,1270.752,,1145.790,,,,430,18.060
984.010,295.975,994.703,439.661,827.324,478.448,812.918,716.768,948.722,750.612,1157.328,409.569,1269.384,613.118,1327.890,856.953,1049.647,795.947,953.676,812.287,743.064,970.757,1168.739,,1149.771,779.075,1432.907,812.304,,,951.046,263.225,1021.732,267.317,898.414,266.707,1068.956,266.890,,,,,,,1272.745,,1146.389,,,,431,18.102
984.589,296.766,994.324,439.624,827.287,479.216,812.903,717.566,947.891,746.196,1156.362,409.570,1269.768,613.853,1327.894,857.161,1048.411,794.406,951.771,810.380,742.947,970.785,1132.768,,1146.966,777.409,1426.040,812.290,,,951.260,264.440,1021.933,267.996,897.337,267.293,1068.492,266.018,,,,,,,1274.737,,1146.989,,,,432,18.144
985.859,297.461,993.394,440.085,826.504,479.705,812.907,718.277,947.512,742.897,1155.866,409.566,1270.051,614.779,1327.898,856.809,1047.267,790.551,951.564,806.531,743.281,970.536,1107.724,,1143.934,772.681,1419.173,812.277,,,951.138,265.462,1021.802,267.863,895.718,267.828,1067.660,264.701,,,,,,,1276.643,,1147.589,,,,433,18.186
988.037,297.902,992.677,439.809,825.749,480.283,812.909,718.740,946.245,741.297,1155.568,409.549,1269.284,613.765,1327.908,856.944,1046.021,787.233,950.972,803.286,743.582,969.718,1102.174,,1142.194,768.286,1412.306,812.263,,,951.144,266.395,1021.792,267.526,894.380,268.731,1066.964,262.550,,,,,,,1278.704,,1148.188,,,,434,18.228
989.445,298.018,992.212,439.921,825.647,480.413,812.922,718.865,945.851,741.056,1155.058,409.527,1268.881,612.592,1327.913,856.942,1045.006,785.147,950.659,800.851,743.674,969.243,1112.978,,1140.189,765.401,1405.439,812.250,,,951.147,267.445,1021.779,266.747,893.155,270.212,1066.772,259.631,,,,,,,1280.871,,1148.788,,,,435,18.270
990.718,297.858,992.084,439.781,826.025,480.260,812.930,718.696,944.864,741.887,1154.844,409.517,1269.114,612.630,1327.919,856.942,1043.907,786.740,950.213,801.487,743.524,969.884,1132.127,,1139.018,766.822,1398.572,812.236,,,951.142,267.993,1021.775,265.701,891.797,271.324,1065.972,256.235,,,,,,,1282.951,,1149.388,,,,436,18.312
991.806,297.625,992.237,439.790,826.141,480.040,813.049,718.584,943.785,743.177,1154.800,409.516,1269.532,613.597,1327.913,856.788,1045.436,790.802,950.661,804.835,743.267,970.702,1171.519,,1141.162,771.449,1391.882,812.223,,,951.147,268.216,1021.781,265.032,890.807,272.696,1065.430,253.717,,,,,,,1284.727,,1149.987,,,,437,18.354
992.352,297.739,992.475,440.277,826.233,480.184,812.827,718.479,943.494,745.834,1155.005,409.520,1270.018,614.663,1327.893,857.016,1046.035,797.652,950.978,810.458,743.179,971.355,1196.830,,1142.488,779.174,1385.005,812.209,,,951.021,268.472,1021.793,263.960,890.500,273.280,1064.449,251.598,,,,,,,1286.033,,1150.587,,,,438,18.396
993.198,297.865,992.361,440.378,826.270,480.209,812.683,718.217,944.162,748.358,1154.763,409.522,1269.520,615.054,1327.891,857.172,1047.294,804.627,951.431,815.820,742.483,972.420,1180.580,,1144.328,786.882,1377.674,812.196,,,951.228,268.338,1021.799,263.148,890.113,273.961,1063.311,250.637,,,,,,,1286.810,,1151.187,,,,439,18.438
993.708,297.651,992.354,440.715,825.978,480.244,812.823,718.610,945.367,750.718,1154.146,409.516,1268.705,614.488,1327.896,857.177,1049.083,809.306,951.899,819.008,742.048,972.829,1154.235,,1147.131,791.305,1370.358,812.182,,,951.360,268.257,1021.794,262.788,889.818,274.207,1062.046,250.404,,,,,,,1287.117,,1151.786,,,,440,18.480
993.198,297.633,992.474,441.206,826.038,480.289,813.279,719.265,947.321,751.712,1153.987,409.519,1267.763,613.761,1327.905,856.493,1051.290,811.944,953.721,820.479,742.109,972.254,1123.706,,1149.940,793.947,1363.802,812.169,,,951.215,268.201,1021.770,262.775,889.048,274.467,1061.425,250.422,,,,,,,1287.119,,1152.386,,,,441,18.522
992.477,297.545,992.254,441.957,826.579,480.320,813.981,719.876,949.400,751.459,1154.377,409.530,1266.465,612.631,1328.032,855.635,1052.259,811.457,955.173,820.117,741.914,971.896,1095.099,968.564,1151.934,792.918,1358.679,812.155,,,950.745,268.095,1021.740,263.117,888.291,274.439,1061.452,250.420,,,,,,,1287.035,,1152.986,,,,442,18.564
991.576,297.992,991.976,442.011,826.792,480.328,814.763,720.234,951.015,749.842,1155.446,409.535,1265.550,611.277,1327.825,854.963,1052.175,808.238,956.868,817.581,742.271,971.307,1071.378,973.738,1152.749,790.074,1355.364,812.142,,,950.042,268.252,1021.710,263.922,887.303,273.869,1062.031,250.137,,,,,,,1287.057,,1153.585,,,,443,18.606
990.569,298.625,992.468,442.071,827.539,480.311,815.453,720.360,951.554,747.655,1156.128,409.556,1265.476,611.423,1327.573,854.727,1050.126,805.443,954.772,815.562,742.271,971.661,1041.548,978.854,1151.201,788.394,1353.825,812.128,,,949.258,268.717,1021.687,265.004,886.980,274.107,1062.808,250.852,,,,,,,1287.234,,1154.185,,,,444,18.648
989.587,299.753,992.866,442.271,827.904,480.298,815.898,719.793,951.881,745.502,1156.971,409.574,1266.479,612.815,1327.949,854.974,1048.960,801.675,953.343,812.968,741.947,972.347,1028.867,981.136,1149.170,785.436,1353.631,812.114,,,948.567,269.420,1021.677,265.806,886.406,274.423,1063.106,252.122,,,,,,,1287.324,,1154.785,,,,445,18.690
988.252,301.454,993.158,442.036,827.619,480.281,816.018,719.065,950.908,743.977,1157.207,409.580,1267.300,614.354,1328.681,855.653,1047.537,797.647,951.520,810.970,742.061,972.474,1040.917,978.542,1147.193,782.353,1354.080,812.101,,,948.110,270.202,1021.673,266.650,886.279,274.781,1063.041,253.859,,,,,,,1287.415,,1155.384,,,,446,18.732
986.788,302.969,993.981,441.927,827.390,480.276,815.861,718.579,950.797,743.226,1157.192,409.585,1267.985,615.666,1329.019,856.521,1046.209,793.782,949.974,808.624,742.514,972.429,1071.405,972.446,1144.129,778.455,1354.443,812.087,,,947.971,270.891,1021.547,267.294,886.422,275.023,1063.239,255.792,,,,,,,1287.506,,1155.984,,,,447,18.774
985.926,304.513,994.362,441.774,827.645,480.286,815.629,718.679,950.939,742.483,1157.169,409.584,1268.966,616.589,1329.195,857.225,1045.377,791.564,949.472,807.584,742.633,972.562,1099.077,967.008,1141.751,775.470,1354.326,812.074,,,948.107,271.474,1021.765,267.779,886.757,275.349,1063.001,257.672,,,,,,,1287.596,,1156.584,,,,448,18.816
985.111,305.543,994.437,441.901,827.405,480.294,815.758,719.670,951.755,742.035,1157.396,409.586,1268.835,617.111,1329.198,857.212,1046.978,790.379,950.538,807.534,742.734,972.472,1137.754,967.081,1143.265,772.319,1354.149,812.060,,,948.322,271.403,1021.909,268.372,886.375,274.762,1062.896,258.523,,,,,,,1287.687,,1157.183,,,,449,18.858
984.000,306.480,994.315,442.366,827.240,480.304,815.760,720.705,952.395,742.117,1158.227,409.597,1269.147,617.181,1329.531,857.063,1047.024,789.330,951.531,806.721,742.960,972.004,1171.496,967.154,1143.572,770.632,1354.104,812.047,,,948.193,271.141,1021.908,268.521,886.332,274.319,1062.744,259.124,,,,,,,1287.777,,1157.783,,,,450,18.900
983.889,307.888,994.164,442.948,827.374,480.314,815.890,721.293,952.903,742.122,1159.020,409.608,1268.950,616.254,1329.809,856.853,1047.613,788.575,952.949,805.902,743.341,971.361,1194.310,967.227,1144.985,769.954,1354.059,812.033,,,948.195,271.211,1021.245,268.389,886.354,274.016,1062.869,259.277,,,,,,,1287.868,,1158.383,,,,451,18.942
984.381,308.852,994.315,443.857,827.850,480.315,815.531,721.632,953.267,742.317,1159.738,409.630,1269.212,615.490,1329.856,856.985,1047.827,787.975,954.745,805.488,743.791,970.198,1201.763,967.300,1145.769,769.415,1354.014,812.020,,,948.327,271.578,1020.411,268.196,886.429,274.504,1063.457,259.777,,,,,,,1287.959,,1158.982,,,,452,18.984
984.953,310.114,994.623,445.100,828.707,480.325,815.607,721.988,953.473,742.172,1160.337,409.662,1270.704,616.420,1329.743,856.977,1047.354,789.129,954.959,806.006,744.119,969.946,1195.326,967.373,1144.877,771.388,1353.968,812.006,,,948.116,272.268,1019.768,268.473,887.247,276.001,1063.953,260.878,,,,,,,1288.049,,1159.582,,,,453,19.026
986.470,311.296,994.824,445.364,829.301,480.323,815.919,721.987,953.511,742.168,1160.260,409.672,1272.309,618.393,1329.777,856.837,1046.909,788.964,954.689,806.359,744.776,969.161,1185.522,967.446,1145.222,772.663,1353.923,811.993,,,947.966,273.100,1019.654,268.284,888.429,278.585,1064.612,260.603,,,,,,,1288.140,,1160.182,,,,454,19.068
987.955,312.725,994.937,444.617,829.861,480.176,816.261,721.618,953.457,742.309,1159.961,409.669,1274.092,620.221,1329.354,857.057,1048.153,789.930,956.127,807.229,745.313,968.730,1191.087,967.519,1146.888,774.825,1353.878,811.979,,,948.100,273.869,1019.683,268.160,890.175,280.262,1065.460,259.712,,,,,,,1288.230,,1160.781,,,,455,19.110
990.108,313.741,995.813,443.771,830.467,480.363,816.532,721.271,953.496,742.116,1159.880,409.670,1276.306,622.244,1328.396,857.210,1048.649,792.916,955.644,808.917,745.659,969.361,1190.168,967.592,1149.003,778.556,1353.833,811.966,,,948.684,275.010,1020.202,268.305,892.434,282.230,1066.383,258.209,,,,,,,1288.321,,1161.381,,,,456,19.152
992.864,314.558,996.719,442.398,831.189,480.474,816.635,720.428,954.099,742.001,1160.608,409.782,1278.163,622.860,1327.727,857.205,1052.044,796.816,956.846,810.674,744.903,970.019,1190.637,967.665,1153.310,781.999,1353.788,811.952,,,949.184,276.805,1021.322,268.752,894.450,283.009,1067.355,257.048,,,,,,,1288.412,,1161.981,,,,457,19.194
994.482,315.010,996.939,441.290,831.515,480.307,816.686,719.854,954.166,742.158,1161.097,409.414,1279.356,623.197,1327.713,856.401,1053.552,799.366,955.755,811.777,743.960,970.604,1191.114,967.738,1156.459,784.351,1353.743,811.938,,,949.965,278.090,1022.238,269.422,895.814,283.820,1067.794,256.494,,,,,,,1288.502,,1162.580,,,,458,19.236
995.832,315.096,997.630,440.805,831.945,479.700,816.084,719.297,954.216,742.629,1161.753,409.602,1279.424,622.421,1327.855,855.769,1055.123,799.886,956.000,811.796,743.285,970.575,1189.285,967.811,1157.876,784.707,1353.698,811.925,,,950.599,279.553,1022.942,270.184,896.989,284.336,1068.141,257.196,,,,,,,1288.593,,1163.180,,,,459,19.278
997.384,315.507,998.252,440.833,832.936,479.239,815.822,718.701,953.767,743.342,1162.608,409.658,1279.455,621.462,1328.067,855.389,1055.521,799.248,955.556,810.951,742.577,970.951,1193.069,967.884,1158.220,784.370,1353.652,811.911,,,951.393,281.735,1023.646,271.005,898.421,284.492,1069.013,258.886,,,,,,,1288.684,,1163.780,,,,460,19.320
998.446,315.846,998.895,441.088,833.883,478.475,815.825,718.098,954.203,744.028,1163.685,409.838,1278.644,620.506,1327.941,854.750,1056.856,798.129,956.963,810.931,742.110,971.331,1200.173,967.957,1158.820,783.808,1353.607,811.898,,,952.518,283.483,1024.367,271.263,899.805,283.899,1069.428,259.422,,,,,,,1288.774,,1164.379,,,,461,19.362
999.102,316.492,999.480,441.236,834.744,477.745,816.084,717.533,954.930,744.974,1164.322,410.221,1278.900,620.646,1327.944,854.232,1058.935,796.261,960.898,810.754,741.979,971.113,1207.030,968.030,1158.776,783.174,1353.562,811.884,,,953.543,285.149,1025.454,271.420,901.143,282.896,1070.002,260.253,,,,,,,1288.865,,1164.979,,,,462,19.404
1000.102,317.225,1000.198,440.595,835.529,477.078,816.699,716.826,956.467,745.489,1164.833,410.636,1278.754,620.783,1327.959,854.681,1061.632,793.873,963.886,810.332,742.144,971.065,1200.122,968.103,1160.341,782.278,1353.517,811.871,,,954.362,287.005,1026.879,271.351,902.503,282.067,1070.764,258.968,,,,,,,1288.955,,1165.579,,,,463,19.446
1001.290,317.937,1000.815,439.988,835.803,476.341,816.656,716.213,957.960,745.726,1165.589,411.472,1279.049,620.755,1327.965,855.016,1063.936,791.923,966.926,809.795,742.397,970.209,1176.526,968.176,1162.217,780.701,1353.472,811.857,,,955.872,288.515,1028.921,271.622,903.599,281.783,1071.717,257.486,,,,,,,1289.046,,1166.178,,,,464,19.488
1002.159,318.452,1001.141,439.854,836.385,475.473,816.569,715.896,959.481,745.267,1166.418,412.181,1280.185,621.024,1327.963,855.656,1066.266,793.548,969.082,810.416,742.280,969.991,1137.929,968.249,1163.086,780.766,1353.427,811.844,,,957.105,290.191,1030.937,271.732,904.915,282.567,1072.365,257.348,,,,,,,1289.137,,1166.778,,,,465,19.530
1003.473,318.666,1001.429,439.332,836.316,473.695,816.327,715.487,959.777,744.065,1167.247,412.545,1281.357,621.490,1327.958,855.834,1066.464,795.147,968.642,810.295,742.285,970.288,1093.339,968.322,1163.569,780.728,1353.382,811.830,,,958.459,291.082,1033.403,272.765,905.382,283.798,1073.489,257.541,,,,,,,1289.227,,1167.378,,,,466,19.572
1004.202,319.451,1001.741,438.377,836.841,471.200,815.983,715.121,958.916,742.857,1167.794,412.034,1282.090,621.408,1327.943,856.001,1065.228,798.616,965.892,811.515,742.265,971.100,1053.293,968.395,1163.675,782.793,1353.336,811.817,,,960.038,291.590,1035.132,274.816,905.779,283.976,1075.805,260.203,,,,,,,1289.318,,1167.977,,,,467,19.614
1004.312,320.284,1002.370,437.946,837.401,468.504,815.690,715.245,958.022,742.016,1168.723,411.248,1282.766,621.572,1327.925,855.471,1062.036,802.357,961.638,813.352,742.237,972.548,1025.490,968.468,1162.678,786.203,1353.291,811.803,,,962.131,291.910,1036.644,278.046,906.568,282.600,1079.471,262.542,,,,,,,1289.409,,1168.577,,,,468,19.656
1004.104,321.756,1003.193,437.352,838.517,465.671,815.479,714.228,956.827,740.889,1169.940,410.790,1283.274,621.401,1327.914,855.409,1060.920,806.773,958.839,815.408,742.211,973.384,1016.241,968.541,1163.063,791.710,1353.246,811.790,,,963.698,292.652,1037.845,282.129,907.267,279.497,1083.743,265.745,,,,,,,1289.499,,1169.177,,,,469,19.698
1003.232,323.861,1003.634,436.492,839.751,463.505,816.058,713.234,956.122,739.515,1171.323,410.206,1283.888,622.249,1327.915,854.987,1059.865,810.626,956.715,816.489,742.206,973.167,1022.722,968.614,1163.052,796.447,1353.201,811.776,,,964.955,292.754,1038.719,285.850,907.617,276.306,1087.687,268.327,,,,,,,1289.590,,1169.776,,,,470,19.740
1002.190,326.477,1003.955,436.005,840.537,461.616,816.071,711.422,955.822,737.155,1172.625,410.579,1284.158,622.544,1327.912,854.341,1060.502,812.737,958.510,817.551,742.209,972.189,1030.659,968.687,1163.064,800.006,1353.156,811.763,,,965.399,292.618,1040.145,288.966,908.487,272.327,1091.038,270.477,,,,,,,1289.680,,1170.376,,,,471,19.782
1001.720,329.655,1004.419,435.852,841.133,460.443,816.058,708.646,955.565,734.539,1173.748,411.236,1283.916,622.231,1327.921,854.756,1061.522,810.702,961.028,815.761,742.228,970.486,1036.267,968.760,1163.089,798.391,1353.111,811.749,,,966.055,292.645,1041.559,291.434,910.882,268.396,1093.301,272.717,,,,,,,1289.771,,1170.976,,,,472,19.824
1001.155,332.528,1005.199,435.991,841.926,459.261,815.371,705.754,956.064,732.358,1175.432,412.078,1283.309,621.402,1327.931,854.856,1063.070,806.460,964.179,812.785,742.253,968.980,1036.880,968.833,1163.106,795.187,1353.065,811.735,,,967.309,292.391,1043.228,292.642,914.697,264.537,1094.113,275.173,,,,,,,1289.862,,1171.575,,,,473,19.866
1001.040,334.734,1007.069,436.203,842.073,458.569,814.642,702.785,956.101,731.640,1177.291,412.750,1283.414,620.721,1327.940,854.741,1065.662,801.962,969.869,810.285,742.279,967.809,1038.252,968.906,1163.111,790.340,1353.020,811.722,,,969.036,291.931,1044.646,293.243,918.850,260.438,1094.207,279.518,,,,,,,1289.952,,1172.175,,,,474,19.908
1000.731,335.527,1009.818,435.944,842.760,457.881,813.751,699.810,955.664,731.354,1178.891,412.755,1284.031,621.132,1327.950,855.222,1067.474,796.129,972.918,807.966,742.283,967.584,1038.095,968.979,1163.234,784.728,1352.975,811.708,,,971.195,291.850,1045.005,293.617,923.239,256.239,1094.528,283.599,,,,,,,1290.043,,1172.775,,,,475,19.950
1000.748,335.446,1012.858,436.152,844.027,457.175,813.335,697.770,955.467,733.459,1180.720,412.611,1285.228,622.290,1327.938,855.302,1067.789,792.036,974.240,806.973,742.285,968.254,1038.123,969.052,1162.979,781.287,1352.930,811.695,,,973.324,291.899,1045.838,294.586,925.973,252.195,1095.951,287.437,,,,,,,1290.133,,1173.374,,,,476,19.992
1001.794,334.594,1015.842,436.407,845.669,456.235,813.719,696.640,956.320,738.179,1182.293,412.402,1286.769,623.897,1327.918,855.614,1068.072,791.200,974.784,808.137,742.280,968.380,1036.832,969.125,1162.805,780.238,1352.885,811.681,,,975.160,292.070,1046.935,294.990,928.333,248.515,1098.903,290.432,,,,,,,1290.224,,1173.974,,,,477,20.034
1005.102,333.263,1018.273,436.040,847.075,455.091,814.859,695.889,956.751,744.055,1183.917,412.531,1288.443,625.682,1327.921,856.090,1068.620,793.513,974.343,809.733,742.276,968.088,1035.354,969.198,1163.071,780.877,1352.840,811.668,,,977.473,291.452,1049.484,294.943,930.897,246.008,1102.548,292.172,,,,,,,1290.315,,1174.573,,,,478,20.076
1008.872,332.829,1019.899,435.428,849.237,454.433,816.425,695.206,957.137,751.469,1184.979,412.530,1289.382,626.294,1327.929,856.833,1068.324,797.508,971.161,812.041,742.141,968.455,1035.050,969.271,1163.185,783.494,1352.795,811.654,,,981.109,290.731,1053.308,294.909,934.624,245.396,1106.875,293.894,,,,,,,1290.405,,1175.173,,,,479,20.118
1013.780,332.700,1021.054,434.874,850.766,454.633,817.914,695.188,957.349,757.872,1185.888,412.544,1289.944,626.260,1327.947,856.898,1067.961,801.209,967.846,813.857,742.473,968.410,1034.349,969.344,1163.988,785.654,1352.749,811.641,,,985.989,290.063,1057.892,294.876,939.598,245.048,1111.533,292.613,,,,,,,1290.496,,1175.773,,,,480,20.160
1019.521,332.843,1021.656,434.434,852.038,454.907,818.764,694.801,956.976,760.897,1186.352,412.557,1289.663,624.770,1327.958,856.968,1067.886,803.235,965.481,815.123,742.375,968.089,1033.585,969.417,1165.119,785.854,1352.704,811.627,,,991.179,289.029,1062.919,295.547,944.919,246.254,1115.201,290.247,,,,,,,1290.587,,1176.372,,,,481,20.202
