Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time,Left_hand_0_x,Left_hand_0_y,Left_hand_1_x,Left_hand_1_y,Left_hand_2_x,Left_hand_2_y,Left_hand_3_x,Left_hand_3_y,Left_hand_4_x,Left_hand_4_y,Left_hand_5_x,Left_hand_5_y,Left_hand_6_x,Left_hand_6_y,Left_hand_7_x,Left_hand_7_y,Left_hand_8_x,Left_hand_8_y,Left_hand_9_x,Left_hand_9_y,Left_hand_10_x,Left_hand_10_y,Left_hand_11_x,Left_hand_11_y,Left_hand_12_x,Left_hand_12_y,Left_hand_13_x,Left_hand_13_y,Left_hand_14_x,Left_hand_14_y,Left_hand_15_x,Left_hand_15_y,Left_hand_16_x,Left_hand_16_y,Left_hand_17_x,Left_hand_17_y,Left_hand_18_x,Left_hand_18_y,Left_hand_19_x,Left_hand_19_y,Left_hand_20_x,Left_hand_20_y,Right_hand_0_x,Right_hand_0_y,Right_hand_1_x,Right_hand_1_y,Right_hand_2_x,Right_hand_2_y,Right_hand_3_x,Right_hand_3_y,Right_hand_4_x,Right_hand_4_y,Right_hand_5_x,Right_hand_5_y,Right_hand_6_x,Right_hand_6_y,Right_hand_7_x,Right_hand_7_y,Right_hand_8_x,Right_hand_8_y,Right_hand_9_x,Right_hand_9_y,Right_hand_10_x,Right_hand_10_y,Right_hand_11_x,Right_hand_11_y,Right_hand_12_x,Right_hand_12_y,Right_hand_13_x,Right_hand_13_y,Right_hand_14_x,Right_hand_14_y,Right_hand_15_x,Right_hand_15_y,Right_hand_16_x,Right_hand_16_y,Right_hand_17_x,Right_hand_17_y,Right_hand_18_x,Right_hand_18_y,Right_hand_19_x,Right_hand_19_y,Right_hand_20_x,Right_hand_20_y
997.376,273.981,1004.179,436.123,835.168,459.708,802.838,693.601,772.191,886.500,1180.892,412.669,1288.185,624.785,1327.956,854.029,1043.846,815.760,929.205,836.637,745.652,959.987,,,1154.527,800.617,1480.813,815.363,,,954.153,244.921,1026.867,244.336,909.851,267.855,1080.128,261.339,,,,,,,,,,,,,205,8.610,1337.990,858.286,1306.998,893.945,1284.475,940.472,1283.235,978.132,1281.124,1005.378,1311.637,967.217,1314.153,1005.856,1319.663,1021.596,1328.671,1024.615,1336.625,965.295,1337.620,1005.665,1338.756,1007.936,1336.586,995.381,1356.720,955.459,1359.189,994.592,1356.523,992.733,1352.920,986.134,1372.372,941.346,1380.271,977.516,1377.459,978.155,1372.002,973.700,767.221,914.695,797.479,937.369,824.658,978.259,824.897,1016.164,817.140,1045.803,790.073,987.012,796.342,1035.469,801.191,1050.661,807.826,1049.809,761.179,994.389,773.188,1042.840,781.146,1051.922,789.458,1049.025,740.960,997.402,751.774,1042.992,761.646,1050.695,768.605,1048.108,723.762,1001.189,733.774,1029.855,740.974,1037.925,746.857,1035.884
995.863,274.141,1004.187,436.130,834.674,459.730,803.897,694.154,772.267,886.866,1180.370,412.450,1287.421,624.718,1327.941,854.142,1044.025,815.765,929.014,836.776,745.921,960.029,,,1154.434,800.802,1475.237,815.350,,,954.245,244.912,1026.577,244.821,909.627,265.959,1080.863,262.618,,,,,,,,,,,,,206,8.652,1337.934,857.456,1306.899,893.295,1284.477,941.387,1282.993,980.002,1281.745,1007.480,1310.915,967.020,1314.176,1006.032,1319.644,1021.784,1329.134,1024.776,1336.484,964.863,1337.394,1005.420,1338.749,1007.844,1335.621,995.021,1356.050,955.342,1358.841,994.539,1355.694,992.334,1352.681,985.449,1371.808,941.656,1379.331,977.900,1376.811,977.793,1370.971,972.947,767.939,913.867,797.935,937.180,825.214,978.910,825.071,1016.473,817.763,1046.397,790.178,986.947,796.481,1035.343,801.264,1050.669,808.096,1049.931,761.198,993.961,772.801,1042.761,781.285,1052.140,789.559,1049.057,740.991,997.540,751.397,1042.730,761.689,1050.752,769.127,1047.591,723.719,1001.541,734.055,1030.249,741.459,1038.165,747.324,1035.383
994.389,274.890,1004.201,436.134,834.065,459.734,804.161,694.394,772.505,887.877,1180.635,412.585,1287.304,624.984,1327.934,853.778,1044.514,816.552,928.898,836.901,745.333,960.070,,,1152.796,801.238,1469.661,815.336,,,954.127,244.759,1026.323,245.000,909.131,262.936,1082.188,264.196,,,,,,,,,,,,,207,8.694,1337.783,857.402,1306.714,893.216,1284.554,941.402,1282.858,981.038,1281.992,1008.539,1310.295,967.409,1314.251,1006.681,1319.369,1021.953,1328.664,1024.810,1336.140,964.684,1337.166,1005.544,1338.353,1007.561,1334.587,994.894,1355.720,955.113,1358.680,994.806,1354.851,992.545,1352.069,985.073,1371.848,942.190,1378.758,978.022,1376.097,977.723,1370.164,972.919,768.946,912.194,798.124,936.760,825.592,979.298,825.070,1017.132,818.092,1047.124,790.246,986.650,796.686,1035.023,801.313,1050.887,808.194,1050.260,761.221,993.300,772.581,1042.471,781.287,1052.716,789.692,1049.200,741.155,998.094,751.152,1042.253,761.909,1050.929,769.743,1047.135,723.609,1001.776,734.376,1030.873,741.897,1038.828,748.028,1035.027
993.001,275.477,1004.209,436.130,833.391,459.732,803.175,695.148,772.662,888.241,1181.090,412.596,1287.361,625.107,1327.926,853.863,1045.000,816.065,929.525,836.204,745.668,960.111,,,1151.248,801.114,1464.085,815.323,,,953.870,244.930,1026.206,244.908,909.002,258.843,1083.496,265.758,,,,,,,,,,,,,208,8.736,1337.463,856.975,1306.386,892.943,1284.448,941.097,1283.134,981.435,1282.005,1008.774,1309.695,967.774,1314.290,1007.022,1318.953,1021.845,1328.204,1024.482,1335.926,964.668,1336.968,1005.566,1337.916,1007.435,1333.852,994.696,1355.523,955.159,1358.638,995.173,1354.348,992.511,1351.435,984.924,1371.856,942.524,1378.359,977.637,1375.727,977.517,1369.618,972.862,768.684,912.762,798.026,936.769,825.374,979.431,825.096,1017.527,817.854,1047.161,790.350,986.532,796.436,1034.968,801.243,1051.060,808.296,1050.482,761.052,993.175,772.610,1042.395,781.219,1052.991,789.674,1049.246,741.070,998.494,751.187,1042.111,762.044,1051.143,769.913,1046.895,723.580,1002.442,734.141,1031.352,741.745,1039.051,748.090,1035.021
992.570,275.949,1004.344,436.134,833.165,459.727,801.806,695.514,772.334,888.411,1181.791,412.613,1288.638,626.348,1327.920,854.174,1044.861,816.813,929.913,836.560,746.470,960.153,,,1150.528,802.411,1458.509,815.309,,,953.761,245.033,1026.608,244.731,909.135,255.075,1085.005,266.643,,,,,,,,,,,,,209,8.778,1337.276,856.606,1306.333,892.617,1284.200,940.285,1283.045,980.620,1281.452,1008.242,1309.530,967.978,1314.178,1007.242,1318.397,1021.787,1327.190,1024.457,1335.961,965.035,1336.782,1005.935,1337.332,1007.050,1332.860,994.951,1355.674,955.401,1358.412,995.927,1353.936,992.993,1350.677,985.017,1372.211,943.113,1378.306,977.636,1375.494,977.582,1369.175,973.004,767.622,913.968,797.518,936.493,824.868,978.668,825.038,1017.265,817.246,1046.712,790.363,986.529,795.937,1034.824,801.128,1051.113,808.316,1050.435,760.700,993.118,772.449,1042.535,780.725,1053.051,789.522,1048.998,740.734,998.409,751.341,1042.086,762.254,1050.980,769.910,1046.531,723.461,1002.665,733.664,1031.455,741.457,1039.085,747.780,1034.828
992.898,275.723,1004.118,436.147,833.159,459.736,801.105,695.248,772.159,888.147,1182.573,412.623,1289.360,627.694,1327.918,854.512,1044.311,815.960,930.027,835.845,746.834,960.194,,,1149.019,802.109,1452.933,815.296,,,954.121,244.975,1027.118,244.866,909.598,252.220,1086.108,267.346,,,,,,,,,,,,,210,8.820,1336.984,856.453,1306.353,892.291,1284.124,939.490,1282.697,979.771,1280.883,1007.713,1309.419,968.061,1313.737,1007.315,1317.761,1021.814,1326.457,1024.534,1335.827,965.528,1336.561,1006.309,1337.178,1006.641,1332.504,995.453,1355.599,955.689,1358.181,996.489,1353.878,993.290,1350.187,985.348,1372.283,943.452,1378.386,977.813,1375.376,977.706,1369.238,973.404,766.714,915.271,797.244,936.578,823.988,977.910,824.909,1016.723,816.464,1045.878,790.185,986.608,795.545,1034.899,800.939,1050.895,808.031,1050.277,760.285,993.179,772.369,1042.506,780.487,1052.998,789.468,1049.021,740.505,998.247,751.343,1042.081,762.262,1050.857,769.562,1046.959,723.678,1002.267,733.410,1031.048,740.982,1039.042,747.296,1035.324
994.142,275.229,1004.097,436.161,833.505,459.740,801.240,695.023,772.262,887.681,1183.280,412.633,1289.331,628.519,1327.927,854.750,1042.734,815.166,929.019,835.433,746.988,960.235,,,1146.466,801.658,1447.357,815.282,,,955.066,244.266,1028.658,244.851,910.396,250.806,1087.036,267.907,,,,,,,,,,,,,211,8.862,1336.756,857.271,1305.904,892.907,1283.860,940.431,1282.217,980.121,1280.321,1007.671,1309.042,967.855,1313.314,1007.628,1317.439,1022.093,1326.149,1024.743,1335.730,965.818,1336.434,1006.336,1337.299,1006.697,1332.380,995.980,1355.395,955.924,1358.024,996.539,1353.804,993.612,1350.120,985.793,1372.041,943.768,1378.227,978.377,1375.081,978.044,1369.203,974.105,766.402,916.226,797.215,936.682,823.041,977.068,824.418,1016.117,815.531,1045.170,789.798,986.668,795.397,1034.743,800.868,1050.792,807.901,1050.189,760.125,993.293,772.435,1042.638,780.217,1052.795,789.166,1049.110,740.453,997.867,751.417,1042.153,762.011,1050.974,769.227,1047.480,724.016,1001.636,733.323,1030.666,740.738,1039.067,746.932,1036.045
995.778,274.782,1004.116,436.171,833.824,459.744,801.971,695.144,771.796,887.543,1183.731,412.635,1289.185,628.587,1327.945,854.944,1041.536,814.852,928.012,834.996,747.143,960.277,,,1145.713,801.057,1441.781,815.268,,,957.169,243.401,1030.643,244.820,912.073,250.673,1087.864,268.498,,,,,,,,,,,,,212,8.904,1336.728,857.377,1305.688,893.067,1283.730,940.263,1281.654,980.099,1279.934,1007.070,1308.843,967.313,1312.686,1007.429,1317.408,1022.335,1326.243,1025.073,1335.534,965.970,1336.396,1006.236,1337.546,1006.764,1332.776,996.458,1354.976,956.250,1357.836,996.235,1354.041,993.793,1350.493,986.354,1371.635,944.117,1377.891,978.843,1375.100,978.171,1369.200,974.415,766.738,916.321,797.572,937.009,822.500,977.109,824.089,1015.653,815.218,1044.783,789.781,987.131,795.697,1034.816,800.612,1050.728,807.347,1049.887,760.464,993.615,772.157,1042.717,780.235,1052.611,789.173,1048.974,740.657,997.682,751.333,1042.355,762.190,1050.675,769.128,1047.580,723.779,1001.094,733.534,1030.385,740.841,1038.694,747.111,1035.387
997.781,274.619,1004.184,436.179,834.519,459.752,802.594,695.138,771.638,887.353,1183.985,412.626,1289.005,627.943,1327.946,854.480,1041.438,816.263,928.216,835.844,747.555,960.318,,,1147.942,802.003,1436.205,815.255,,,959.793,242.747,1033.894,244.788,913.984,252.249,1088.739,268.678,,,,,,,,,,,,,213,8.946,1336.580,856.990,1305.517,892.775,1283.606,939.908,1280.972,979.518,1278.828,1005.735,1308.648,966.856,1312.004,1007.538,1317.757,1022.551,1327.165,1025.034,1335.100,965.655,1336.130,1005.610,1337.741,1007.414,1333.462,996.107,1354.596,956.261,1357.753,995.430,1354.247,993.316,1350.718,986.029,1371.403,944.054,1377.475,979.073,1375.030,978.143,1369.150,973.890,768.154,913.639,797.878,936.987,822.509,977.457,823.856,1015.864,815.277,1044.954,789.946,987.511,795.999,1034.621,800.457,1050.950,807.180,1049.673,760.677,993.722,772.198,1042.709,780.404,1052.787,789.287,1048.438,740.753,997.862,751.078,1042.343,762.383,1050.401,769.177,1047.493,723.414,1001.512,733.944,1030.506,741.463,1038.596,747.751,1034.404
999.362,274.957,1004.739,436.171,835.313,459.745,803.639,695.136,771.333,887.922,1183.480,412.602,1289.116,626.986,1327.955,854.301,1042.026,817.528,928.227,837.282,747.311,960.359,,,1150.522,802.195,1430.629,815.241,,,962.801,242.503,1037.119,244.755,915.960,254.458,1090.059,268.119,,,,,,,,,,,,,214,8.988,1336.481,856.176,1305.345,892.037,1283.407,938.925,1280.182,978.344,1277.746,1003.922,1308.570,966.578,1311.599,1007.531,1317.867,1022.693,1327.447,1025.365,1334.678,965.311,1335.823,1005.233,1337.698,1007.589,1334.058,995.671,1354.385,956.229,1357.448,994.851,1354.377,992.584,1351.267,985.729,1371.437,944.108,1377.082,979.165,1374.802,977.993,1369.051,973.361,769.640,910.994,798.455,937.409,823.185,978.117,823.760,1016.153,815.453,1045.166,790.215,987.866,796.320,1034.848,800.357,1051.137,806.807,1049.431,761.019,993.947,772.174,1042.738,780.516,1053.066,789.194,1048.083,740.945,998.434,750.853,1042.418,762.500,1050.401,769.494,1047.036,723.010,1002.101,734.527,1030.569,742.309,1038.382,748.595,1033.449
1000.394,275.898,1006.380,436.161,836.033,459.728,804.268,695.135,771.416,888.991,1183.340,412.587,1288.837,625.316,1327.976,854.263,1043.225,818.194,928.161,838.136,747.161,960.401,,,1153.220,802.474,1425.053,815.228,,,965.902,242.614,1040.639,244.745,918.750,257.695,1091.597,267.783,,,,,,,,,,,,,215,9.030,1336.635,854.774,1305.310,891.043,1283.251,937.809,1279.239,977.509,1276.766,1002.561,1308.326,966.402,1311.366,1007.652,1317.720,1022.813,1327.344,1025.841,1334.314,965.106,1335.269,1005.046,1337.530,1007.790,1334.838,995.420,1354.030,956.158,1357.074,994.226,1354.046,992.113,1351.645,985.827,1371.255,943.730,1376.571,979.230,1374.694,977.934,1368.845,972.927,770.525,909.644,798.639,937.607,823.958,979.042,823.765,1016.656,815.489,1045.646,790.378,987.714,796.620,1034.957,800.226,1051.458,806.588,1049.491,761.519,994.028,772.014,1042.863,780.616,1053.376,789.303,1048.159,741.084,999.091,750.855,1042.451,762.572,1050.710,769.878,1046.836,722.966,1002.823,735.017,1031.506,742.878,1039.109,749.395,1033.406
1000.641,277.058,1008.436,436.155,836.514,459.704,804.735,695.140,771.659,889.647,1183.901,412.590,1289.209,624.481,1327.990,854.323,1044.556,820.615,928.913,839.561,747.215,960.442,,,1155.639,804.398,1419.477,815.214,,,968.119,243.480,1043.334,244.751,920.834,259.331,1092.248,267.816,,,,,,,,,,,,,216,9.072,1336.681,853.480,1305.446,890.230,1283.325,937.008,1278.576,977.414,1276.804,1002.637,1308.185,966.397,1311.527,1007.820,1317.363,1022.798,1326.570,1026.020,1334.089,965.022,1334.848,1005.229,1337.128,1008.079,1334.920,995.669,1353.944,955.959,1356.597,994.480,1353.496,992.743,1351.058,986.357,1371.141,943.580,1376.347,978.955,1374.494,978.102,1368.534,973.774,770.307,910.746,798.323,937.948,824.356,979.319,823.881,1017.114,815.734,1046.181,790.450,987.925,796.524,1035.282,800.249,1051.527,806.199,1049.428,761.412,994.072,772.133,1042.970,780.735,1053.450,789.188,1048.212,740.901,999.419,751.089,1042.500,762.465,1050.796,769.954,1046.789,723.057,1002.977,734.932,1032.227,742.756,1039.854,749.462,1033.983
1001.072,277.417,1010.425,436.151,836.804,459.685,804.828,695.149,772.417,889.600,1184.023,412.596,1289.522,623.604,1327.992,854.522,1045.358,821.111,929.749,839.806,747.898,960.484,,,1157.734,805.898,1413.901,815.201,,,969.624,244.464,1044.594,244.760,922.483,260.774,1092.440,267.599,,,,,,,,,,,,,217,9.114,1336.737,852.512,1305.453,889.766,1283.112,936.805,1278.156,977.496,1277.053,1003.630,1307.827,966.464,1311.544,1008.150,1316.947,1022.839,1324.861,1025.691,1333.953,965.191,1334.503,1005.373,1336.781,1008.562,1334.480,996.376,1353.743,956.010,1356.125,994.685,1352.925,993.163,1349.954,986.935,1370.868,943.075,1376.119,978.294,1374.179,978.434,1367.751,974.365,769.601,913.351,797.776,938.292,824.343,979.196,824.001,1017.457,816.000,1046.387,790.119,988.266,796.260,1035.593,800.311,1051.478,805.986,1049.913,761.280,994.378,772.417,1043.224,780.629,1053.284,788.816,1048.706,740.846,999.682,751.318,1042.788,761.762,1051.187,769.460,1047.148,723.472,1003.057,734.427,1032.622,741.878,1040.609,748.642,1035.505
1001.595,277.648,1011.252,436.157,836.439,459.695,804.810,695.168,772.759,889.762,1184.014,412.612,1289.813,624.137,1327.970,855.122,1045.107,823.069,929.493,840.966,748.607,960.525,,,1159.047,809.402,1408.325,815.187,,,970.911,245.011,1045.175,244.769,923.972,261.444,1092.502,267.220,,,,,,,,,,,,,218,9.156,1336.924,852.448,1305.694,889.503,1283.072,936.890,1278.194,977.560,1277.322,1004.691,1307.635,966.305,1311.469,1008.106,1316.751,1022.737,1324.291,1025.751,1334.063,965.251,1334.152,1005.645,1336.655,1008.990,1334.152,997.062,1353.663,955.944,1355.713,995.040,1352.649,993.743,1349.241,987.911,1370.625,942.381,1375.963,978.327,1374.113,978.696,1367.596,975.096,768.839,915.166,797.569,938.528,824.471,979.560,824.168,1017.542,815.814,1046.373,789.956,988.809,796.010,1035.984,800.422,1051.239,806.016,1050.338,761.257,994.695,772.439,1043.288,780.624,1052.950,788.720,1049.003,740.762,999.509,751.409,1042.828,761.417,1051.391,769.473,1047.233,723.798,1003.012,733.992,1032.788,741.252,1040.866,748.069,1036.552
1002.761,277.189,1011.645,436.166,836.067,459.716,804.489,695.183,772.926,889.300,1184.481,412.614,1289.891,624.904,1327.955,854.675,1045.472,825.234,930.040,842.177,748.213,960.566,,,1160.758,812.084,1402.749,815.174,,,971.971,244.454,1045.389,244.766,924.872,261.548,1092.949,266.754,,,,,,,,,,,,,219,9.198,1336.924,853.804,1305.871,889.939,1283.342,936.731,1278.067,977.613,1277.700,1005.279,1307.524,966.184,1311.206,1008.269,1316.518,1022.982,1323.848,1025.860,1333.988,965.269,1334.048,1005.949,1336.681,1008.784,1333.800,997.188,1353.864,955.671,1355.499,995.430,1352.438,994.437,1348.603,987.985,1371.070,942.482,1375.755,978.705,1373.907,979.192,1367.607,976.008,768.787,915.304,797.581,938.663,824.890,980.267,824.109,1017.742,815.694,1046.594,789.836,988.897,796.004,1036.183,800.656,1051.224,806.288,1050.724,761.393,994.605,772.254,1043.495,780.659,1053.017,788.983,1049.223,740.859,999.268,751.347,1042.735,761.328,1051.352,769.722,1047.162,724.092,1002.770,733.754,1032.894,741.251,1040.862,747.869,1036.330
1003.941,276.121,1011.497,436.159,836.196,459.722,804.321,695.174,773.052,888.448,1185.001,412.607,1289.644,625.095,1327.942,854.128,1045.485,825.964,930.600,842.325,748.048,960.608,,,1160.493,812.056,1397.174,815.160,,,972.898,243.842,1045.556,244.627,925.767,260.685,1093.419,266.282,,,,,,,,,,,,,220,9.240,1336.751,855.335,1305.874,890.505,1283.549,936.873,1278.656,977.746,1277.893,1005.119,1307.389,965.920,1310.888,1008.121,1316.386,1022.885,1324.054,1025.558,1333.835,964.898,1334.098,1005.911,1336.838,1008.951,1333.920,996.776,1354.159,955.304,1355.539,995.462,1352.417,994.610,1348.408,987.723,1371.476,942.518,1375.558,978.862,1373.727,979.367,1367.755,976.236,768.532,915.920,797.594,938.963,824.811,981.105,824.052,1017.835,815.327,1046.637,789.776,988.800,795.965,1036.386,800.589,1051.314,806.721,1051.216,761.344,994.799,772.234,1043.776,780.570,1053.075,788.984,1049.656,740.944,999.137,751.201,1042.986,761.212,1051.420,769.448,1047.415,724.179,1002.902,733.359,1032.789,741.037,1040.421,747.541,1036.041
1005.826,274.992,1011.347,436.144,837.009,459.709,804.286,695.139,773.177,888.764,1185.445,412.591,1289.668,625.243,1328.056,854.148,1045.819,826.624,930.918,842.852,748.218,960.649,,,1161.072,812.336,1391.598,815.147,,,973.747,242.996,1046.601,244.821,926.609,260.413,1094.197,265.855,,,,,,,,,,,,,221,9.282,1336.597,856.127,1305.743,890.839,1283.500,936.654,1279.085,976.999,1277.560,1003.566,1307.453,965.595,1310.594,1007.562,1316.126,1022.442,1323.803,1025.480,1333.752,964.878,1334.188,1005.882,1336.776,1008.713,1333.903,996.700,1354.240,955.528,1355.488,995.506,1352.555,994.620,1348.761,987.593,1371.466,942.928,1375.546,979.497,1373.763,979.509,1367.815,975.905,768.342,915.639,797.720,938.923,824.844,981.493,823.993,1018.295,815.199,1047.047,789.870,988.292,795.783,1036.480,800.506,1051.887,807.068,1051.729,761.313,994.751,772.225,1044.073,780.390,1053.588,788.967,1049.916,740.833,999.240,751.336,1043.207,761.317,1051.576,769.403,1047.505,724.082,1003.607,733.190,1033.134,741.034,1040.352,747.568,1035.838
1007.175,273.581,1010.502,436.125,837.637,459.690,804.331,695.107,773.182,889.893,1185.083,412.580,1289.139,624.806,1327.694,854.477,1046.467,826.896,931.135,843.045,748.170,960.690,,,1162.143,812.187,1386.022,815.133,,,974.322,242.154,1047.317,244.941,927.311,259.998,1095.100,265.332,,,,,,,,,,,,,222,9.324,1336.446,855.436,1306.165,890.393,1283.685,935.796,1279.275,976.370,1277.263,1002.171,1307.522,965.712,1310.502,1007.433,1315.779,1022.299,1323.444,1025.595,1333.834,964.782,1334.114,1006.123,1336.968,1007.671,1333.469,996.362,1354.193,955.769,1355.535,995.748,1352.541,994.259,1349.331,987.104,1371.416,943.477,1375.568,979.823,1373.820,979.143,1368.124,975.253,768.570,914.918,797.813,938.836,824.570,981.325,823.967,1018.500,815.062,1047.156,789.931,987.708,795.482,1036.705,800.518,1052.056,807.485,1051.962,761.090,994.616,772.205,1044.261,780.284,1054.110,788.911,1050.046,740.866,999.261,751.437,1043.518,761.420,1051.637,769.323,1047.452,723.965,1004.231,733.147,1033.150,741.109,1040.125,747.601,1035.431
1007.643,272.327,1010.209,436.104,838.142,459.670,804.505,695.088,773.727,891.331,1185.000,412.573,1289.349,624.914,1327.754,854.988,1046.044,825.357,930.571,841.765,747.877,960.732,,,1161.896,811.365,1380.446,815.120,,,974.790,241.456,1048.004,244.668,927.560,259.599,1095.693,265.077,,,,,,,,,,,,,223,9.366,1336.389,854.605,1305.930,890.059,1283.445,935.531,1279.384,975.637,1276.845,1000.577,1307.574,966.138,1310.485,1007.229,1315.248,1022.044,1322.213,1026.085,1333.727,965.137,1333.931,1006.230,1336.798,1007.098,1333.349,996.567,1353.890,955.953,1355.196,996.118,1352.436,993.686,1349.746,987.179,1370.894,943.896,1375.625,980.188,1373.698,979.019,1367.976,974.908,768.474,915.071,797.565,938.475,824.582,980.830,823.905,1018.838,815.373,1047.508,789.758,986.962,795.382,1036.842,800.743,1052.294,807.672,1052.532,760.981,994.045,772.363,1044.541,780.225,1054.541,788.813,1050.358,740.657,998.855,751.670,1043.812,761.082,1052.112,769.153,1047.545,724.543,1004.187,732.918,1033.438,740.889,1040.398,747.271,1035.591
1007.157,271.374,1010.541,436.101,838.526,459.651,804.949,695.092,773.994,893.129,1184.521,412.584,1289.991,625.297,1328.038,855.688,1045.659,823.153,929.416,839.623,747.334,960.773,,,1161.322,810.170,1374.870,815.106,,,975.205,240.626,1048.000,244.308,927.842,259.390,1095.688,265.513,,,,,,,,,,,,,224,9.408,1336.590,853.647,1305.531,889.829,1283.193,935.749,1279.546,974.822,1276.571,999.593,1307.766,966.936,1310.395,1006.511,1314.647,1021.679,1320.277,1026.550,1333.512,965.855,1333.820,1006.398,1336.493,1006.791,1333.211,997.445,1353.561,956.338,1354.812,996.539,1352.373,993.679,1349.863,988.037,1370.253,944.944,1375.854,980.402,1373.717,978.780,1367.701,974.965,768.494,915.454,797.255,937.990,824.134,979.748,824.061,1018.777,815.714,1047.653,789.553,986.431,795.597,1037.080,800.940,1052.286,807.779,1053.148,761.093,993.874,772.447,1044.774,780.117,1054.788,788.503,1050.598,740.614,998.981,751.880,1044.185,760.860,1052.626,768.896,1047.728,724.843,1003.916,732.841,1033.765,740.622,1040.705,746.908,1035.622
1006.053,271.294,1010.870,436.111,838.737,459.632,804.724,695.103,774.451,894.443,1184.712,412.615,1291.297,626.405,1328.362,855.555,1044.601,823.414,928.190,838.117,746.641,960.815,,,1160.354,811.245,1369.294,815.092,,,974.914,239.936,1047.446,243.735,927.700,259.003,1095.089,265.615,,,,,,,,,,,,,225,9.450,1336.997,853.118,1305.346,889.333,1283.174,936.145,1279.577,975.013,1276.533,999.287,1307.907,967.467,1310.767,1006.560,1314.838,1021.593,1319.635,1026.753,1333.484,965.992,1333.821,1006.356,1336.252,1006.956,1333.158,997.601,1353.562,956.155,1354.846,996.745,1352.229,993.959,1349.220,988.072,1370.016,945.185,1376.045,979.915,1373.586,978.443,1367.337,975.106,768.575,915.426,796.759,937.664,823.662,979.241,824.189,1018.572,815.978,1047.652,789.379,986.875,795.772,1037.148,801.020,1052.144,807.453,1053.340,761.134,994.079,772.562,1044.958,779.839,1054.762,788.092,1050.866,740.598,999.230,751.959,1044.261,760.535,1052.954,768.475,1048.174,725.250,1003.481,732.567,1033.767,740.207,1040.963,746.474,1036.237
1005.116,271.407,1011.369,436.115,838.779,459.619,804.476,694.986,774.477,895.988,1184.509,412.633,1292.523,626.973,1328.607,855.074,1043.868,822.297,927.454,836.149,745.948,960.856,,,1159.174,810.799,1363.718,815.079,,,974.211,239.251,1046.518,243.316,927.455,258.587,1094.173,264.902,,,,,,,,,,,,,226,9.492,1337.463,852.849,1305.178,889.002,1283.107,936.354,1279.635,975.395,1276.613,999.243,1307.957,967.639,1311.175,1006.451,1315.081,1021.243,1318.725,1026.551,1333.469,965.890,1333.967,1006.316,1335.913,1007.295,1332.973,997.507,1353.670,955.845,1355.103,996.982,1352.469,993.995,1348.846,987.947,1370.027,945.048,1376.247,979.449,1373.771,978.186,1367.369,975.289,768.695,914.904,796.669,937.680,823.374,979.089,824.276,1018.450,816.172,1047.527,789.143,987.968,795.820,1037.329,800.823,1052.144,807.004,1053.340,760.942,994.614,772.626,1045.089,779.582,1054.578,787.842,1050.947,740.702,999.498,751.820,1044.468,760.431,1052.819,768.438,1048.150,725.185,1003.308,732.557,1033.528,740.222,1040.682,746.438,1036.087
