RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time
1.269,0.196,0.867,-1.491,1.024,0.343,-0.173,-0.780,50.480
1.270,0.197,0.867,-1.493,1.000,0.341,-0.173,-0.806,50.490
1.271,0.196,0.867,-1.494,0.974,0.331,-0.171,-0.830,50.500
1.271,0.192,0.867,-1.494,0.949,0.313,-0.167,-0.850,50.510
1.270,0.185,0.866,-1.494,0.924,0.288,-0.162,-0.865,50.520
1.269,0.176,0.865,-1.494,0.899,0.259,-0.157,-0.877,50.530
1.268,0.167,0.865,-1.494,0.871,0.231,-0.153,-0.888,50.540
1.268,0.160,0.865,-1.495,0.843,0.208,-0.150,-0.899,50.550
1.268,0.158,0.865,-1.497,0.814,0.194,-0.148,-0.911,50.560
1.269,0.161,0.865,-1.499,0.791,0.193,-0.147,-0.922,50.570
1.270,0.169,0.866,-1.502,0.775,0.205,-0.147,-0.932,50.580
1.270,0.179,0.866,-1.504,0.771,0.228,-0.146,-0.940,50.590
1.270,0.189,0.866,-1.507,0.780,0.260,-0.145,-0.944,50.600
1.269,0.196,0.865,-1.510,0.799,0.297,-0.144,-0.945,50.610
1.269,0.200,0.865,-1.513,0.825,0.338,-0.143,-0.946,50.620
1.269,0.203,0.865,-1.517,0.855,0.380,-0.142,-0.949,50.630
1.269,0.206,0.865,-1.522,0.884,0.421,-0.142,-0.955,50.640
1.270,0.212,0.865,-1.526,0.912,0.463,-0.142,-0.962,50.650
1.270,0.222,0.866,-1.530,0.938,0.503,-0.142,-0.970,50.660
1.271,0.236,0.866,-1.532,0.963,0.544,-0.142,-0.977,50.670
1.271,0.252,0.865,-1.533,0.988,0.582,-0.141,-0.980,50.680
1.270,0.266,0.865,-1.533,1.013,0.619,-0.139,-0.981,50.690
1.269,0.276,0.865,-1.533,1.035,0.652,-0.138,-0.980,50.700
1.268,0.281,0.865,-1.532,1.053,0.680,-0.137,-0.981,50.710
1.269,0.284,0.865,-1.532,1.064,0.703,-0.138,-0.985,50.720
1.269,0.286,0.865,-1.532,1.067,0.719,-0.139,-0.992,50.730
1.270,0.291,0.865,-1.533,1.062,0.730,-0.142,-1.002,50.740
1.271,0.299,0.865,-1.535,1.052,0.734,-0.144,-1.012,50.750
1.271,0.310,0.865,-1.536,1.039,0.734,-0.145,-1.019,50.760
1.271,0.321,0.865,-1.537,1.026,0.730,-0.146,-1.022,50.770
1.270,0.329,0.865,-1.538,1.015,0.724,-0.147,-1.021,50.780
1.270,0.333,0.864,-1.539,1.005,0.716,-0.148,-1.020,50.790
1.269,0.330,0.864,-1.539,0.997,0.706,-0.149,-1.023,50.800
1.270,0.324,0.864,-1.541,0.989,0.690,-0.152,-1.033,50.810
1.271,0.316,0.865,-1.542,0.981,0.667,-0.154,-1.051,50.820
1.271,0.310,0.865,-1.543,0.972,0.633,-0.157,-1.078,50.830
1.272,0.308,0.865,-1.545,0.962,0.587,-0.159,-1.110,50.840
1.271,0.308,0.865,-1.546,0.952,0.529,-0.159,-1.143,50.850
1.271,0.311,0.865,-1.548,0.943,0.463,-0.160,-1.174,50.860
1.270,0.315,0.865,-1.549,0.934,0.394,-0.159,-1.200,50.870
1.270,0.316,0.865,-1.552,0.925,0.327,-0.160,-1.221,50.880
1.270,0.315,0.865,-1.555,0.915,0.270,-0.160,-1.235,50.890
1.271,0.311,0.865,-1.558,0.906,0.224,-0.162,-1.244,50.900
1.273,0.305,0.865,-1.562,0.896,0.194,-0.163,-1.248,50.910
1.274,0.297,0.866,-1.565,0.889,0.179,-0.164,-1.245,50.920
1.274,0.289,0.866,-1.567,0.885,0.180,-0.164,-1.236,50.930
1.274,0.281,0.866,-1.569,0.885,0.197,-0.164,-1.219,50.940
1.274,0.275,0.865,-1.570,0.890,0.229,-0.164,-1.196,50.950
1.273,0.270,0.865,-1.571,0.900,0.276,-0.164,-1.168,50.960
1.273,0.269,0.865,-1.572,0.913,0.335,-0.165,-1.138,50.970
1.274,0.270,0.865,-1.572,0.928,0.403,-0.166,-1.107,50.980
1.275,0.275,0.865,-1.573,0.941,0.473,-0.167,-1.078,50.990
1.275,0.280,0.866,-1.573,0.952,0.539,-0.168,-1.049,51.000
1.275,0.283,0.866,-1.573,0.958,0.595,-0.167,-1.021,51.010
1.275,0.282,0.866,-1.573,0.960,0.638,-0.165,-0.995,51.020
1.274,0.275,0.865,-1.572,0.957,0.668,-0.162,-0.970,51.030
1.273,0.264,0.864,-1.572,0.950,0.688,-0.159,-0.948,51.040
1.272,0.251,0.864,-1.572,0.940,0.700,-0.157,-0.931,51.050
1.272,0.241,0.863,-1.572,0.927,0.709,-0.155,-0.920,51.060
1.272,0.237,0.863,-1.572,0.913,0.717,-0.154,-0.915,51.070
1.273,0.240,0.864,-1.573,0.900,0.724,-0.153,-0.915,51.080
1.273,0.250,0.865,-1.573,0.889,0.728,-0.150,-0.918,51.090
1.272,0.264,0.866,-1.574,0.880,0.727,-0.147,-0.921,51.100
1.271,0.277,0.867,-1.574,0.872,0.720,-0.142,-0.922,51.110
1.271,0.288,0.867,-1.576,0.865,0.707,-0.138,-0.920,51.120
1.270,0.296,0.867,-1.578,0.857,0.688,-0.134,-0.916,51.130
1.270,0.304,0.867,-1.580,0.847,0.665,-0.132,-0.912,51.140
1.270,0.314,0.866,-1.583,0.836,0.639,-0.131,-0.908,51.150
1.271,0.330,0.866,-1.587,0.825,0.610,-0.130,-0.907,51.160
1.271,0.352,0.865,-1.589,0.816,0.578,-0.130,-0.908,51.170
1.271,0.376,0.864,-1.592,0.811,0.541,-0.130,-0.910,51.180
1.270,0.400,0.863,-1.594,0.813,0.502,-0.129,-0.912,51.190
1.269,0.417,0.863,-1.595,0.820,0.460,-0.128,-0.915,51.200
1.269,0.426,0.862,-1.597,0.832,0.419,-0.128,-0.919,51.210
1.269,0.428,0.861,-1.599,0.846,0.381,-0.129,-0.927,51.220
1.269,0.425,0.860,-1.601,0.857,0.345,-0.130,-0.938,51.230
1.270,0.424,0.859,-1.603,0.864,0.313,-0.132,-0.953,51.240
1.271,0.429,0.858,-1.606,0.865,0.284,-0.135,-0.969,51.250
1.272,0.441,0.857,-1.607,0.861,0.259,-0.137,-0.984,51.260
1.272,0.457,0.857,-1.608,0.854,0.238,-0.139,-0.995,51.270
1.271,0.472,0.857,-1.609,0.847,0.225,-0.139,-0.998,51.280
1.271,0.481,0.856,-1.609,0.843,0.224,-0.140,-0.995,51.290
1.270,0.482,0.856,-1.610,0.841,0.236,-0.141,-0.988,51.300
1.271,0.474,0.856,-1.610,0.843,0.261,-0.142,-0.981,51.310
1.272,0.462,0.856,-1.611,0.847,0.294,-0.144,-0.980,51.320
1.273,0.451,0.855,-1.611,0.850,0.327,-0.146,-0.986,51.330
1.273,0.445,0.855,-1.611,0.852,0.354,-0.148,-1.001,51.340
1.273,0.448,0.855,-1.611,0.852,0.369,-0.149,-1.022,51.350
1.273,0.458,0.855,-1.610,0.850,0.369,-0.149,-1.044,51.360
1.272,0.472,0.856,-1.609,0.847,0.359,-0.148,-1.063,51.370
1.272,0.484,0.857,-1.608,0.845,0.344,-0.148,-1.076,51.380
1.272,0.492,0.859,-1.608,0.845,0.332,-0.149,-1.084,51.390
1.272,0.493,0.861,-1.608,0.847,0.326,-0.151,-1.088,51.400
1.273,0.488,0.862,-1.609,0.849,0.327,-0.153,-1.093,51.410
1.274,0.479,0.864,-1.609,0.852,0.331,-0.155,-1.102,51.420
1.274,0.469,0.864,-1.609,0.852,0.333,-0.156,-1.116,51.430
1.274,0.458,0.865,-1.609,0.851,0.329,-0.155,-1.135,51.440
1.273,0.447,0.865,-1.608,0.849,0.320,-0.153,-1.155,51.450
1.273,0.435,0.864,-1.607,0.846,0.309,-0.150,-1.171,51.460
1.273,0.422,0.864,-1.606,0.844,0.303,-0.147,-1.178,51.470
1.273,0.410,0.864,-1.606,0.845,0.305,-0.144,-1.174,51.480
1.274,0.399,0.865,-1.606,0.848,0.316,-0.141,-1.159,51.490
1.275,0.389,0.865,-1.607,0.853,0.333,-0.139,-1.136,51.500
1.276,0.381,0.864,-1.608,0.858,0.350,-0.137,-1.111,51.510
1.276,0.372,0.864,-1.608,0.862,0.358,-0.135,-1.088,51.520
1.275,0.360,0.862,-1.608,0.864,0.352,-0.133,-1.071,51.530
1.275,0.342,0.861,-1.608,0.863,0.334,-0.131,-1.062,51.540
1.275,0.320,0.859,-1.609,0.858,0.307,-0.129,-1.060,51.550
1.275,0.294,0.857,-1.610,0.850,0.280,-0.127,-1.063,51.560
1.276,0.269,0.856,-1.612,0.839,0.258,-0.126,-1.068,51.570
1.277,0.249,0.855,-1.615,0.827,0.247,-0.126,-1.071,51.580
1.278,0.238,0.855,-1.617,0.816,0.246,-0.126,-1.073,51.590
1.278,0.237,0.855,-1.619,0.806,0.253,-0.125,-1.072,51.600
1.278,0.244,0.855,-1.621,0.799,0.263,-0.124,-1.070,51.610
1.278,0.257,0.856,-1.622,0.797,0.275,-0.123,-1.070,51.620
1.277,0.273,0.856,-1.624,0.801,0.288,-0.121,-1.073,51.630
1.277,0.289,0.857,-1.626,0.811,0.305,-0.120,-1.079,51.640
1.278,0.308,0.857,-1.629,0.827,0.327,-0.120,-1.087,51.650
1.279,0.331,0.857,-1.632,0.848,0.356,-0.120,-1.096,51.660
1.280,0.359,0.857,-1.634,0.872,0.390,-0.121,-1.104,51.670
1.280,0.394,0.858,-1.637,0.897,0.424,-0.122,-1.110,51.680
1.280,0.432,0.859,-1.638,0.920,0.453,-0.123,-1.114,51.690
1.279,0.471,0.860,-1.640,0.941,0.474,-0.124,-1.116,51.700
1.279,0.507,0.861,-1.641,0.957,0.485,-0.124,-1.116,51.710
1.278,0.537,0.862,-1.642,0.969,0.487,-0.123,-1.115,51.720
1.279,0.561,0.863,-1.643,0.978,0.485,-0.123,-1.112,51.730
